customerID,Recency,Frequency,Monetary,Cluster,Segment
17041,27,7,1639.4,3,Best / Loyal Customers
17042,63,4,915.02,0,Moderately Active / Potential Loyalists
17043,52,8,2593.65,3,Best / Loyal Customers
17045,114,5,827.68,0,Moderately Active / Potential Loyalists
17046,217,5,1906.07,0,Moderately Active / Potential Loyalists
17047,86,6,2289.23,3,Best / Loyal Customers
17048,9,11,1991.45,3,Best / Loyal Customers
17051,195,4,706.49,0,Moderately Active / Potential Loyalists
17052,29,1,399.09,0,Moderately Active / Potential Loyalists
17053,277,2,496.38,0,Moderately Active / Potential Loyalists
17054,29,6,1353.83,3,Best / Loyal Customers
17055,446,1,232.85,2,Lost / At-Risk Customers
17057,597,1,294.74,2,Lost / At-Risk Customers
17058,82,3,1179.89,0,Moderately Active / Potential Loyalists
17060,267,1,234.24,2,Lost / At-Risk Customers
17062,314,7,885.85,3,Best / Loyal Customers
17064,0,3,855.45,0,Moderately Active / Potential Loyalists
17065,144,3,82.35,0,Moderately Active / Potential Loyalists
17066,727,1,228.34,2,Lost / At-Risk Customers
17067,725,3,454.54,2,Lost / At-Risk Customers
17070,115,2,437.42,0,Moderately Active / Potential Loyalists
17072,626,1,273.35,2,Lost / At-Risk Customers
17073,18,4,1446.09,0,Moderately Active / Potential Loyalists
17074,563,1,203.05,2,Lost / At-Risk Customers
17075,18,11,2216.28,3,Best / Loyal Customers
17076,37,6,1242.75,3,Best / Loyal Customers
17077,431,1,306.0,2,Lost / At-Risk Customers
17078,274,2,378.2,0,Moderately Active / Potential Loyalists
17079,79,1,118.8,0,Moderately Active / Potential Loyalists
17080,23,8,955.41,3,Best / Loyal Customers
17081,26,6,949.39,0,Moderately Active / Potential Loyalists
17086,25,6,2050.08,3,Best / Loyal Customers
17088,29,4,1991.01,0,Moderately Active / Potential Loyalists
17089,387,1,128.45,2,Lost / At-Risk Customers
17090,1,14,2762.6,3,Best / Loyal Customers
17093,593,1,235.88,2,Lost / At-Risk Customers
17094,319,3,370.4,2,Lost / At-Risk Customers
17095,9,12,2312.59,3,Best / Loyal Customers
17097,11,9,982.71,3,Best / Loyal Customers
17098,382,3,591.07,2,Lost / At-Risk Customers
17099,534,1,582.17,2,Lost / At-Risk Customers
17100,19,2,971.74,0,Moderately Active / Potential Loyalists
17101,11,7,2507.05,3,Best / Loyal Customers
17102,262,1,25.5,2,Lost / At-Risk Customers
17103,723,1,424.3,2,Lost / At-Risk Customers
17104,365,1,474.03,2,Lost / At-Risk Customers
17105,191,2,665.78,0,Moderately Active / Potential Loyalists
17106,390,1,481.58,2,Lost / At-Risk Customers
17108,664,1,174.95,2,Lost / At-Risk Customers
17109,45,10,1276.35,3,Best / Loyal Customers
17110,166,3,499.9,0,Moderately Active / Potential Loyalists
17111,48,2,459.58,0,Moderately Active / Potential Loyalists
17112,503,1,197.57,2,Lost / At-Risk Customers
17113,401,8,2092.16,3,Best / Loyal Customers
17114,67,10,739.72,3,Best / Loyal Customers
17115,65,13,2616.29,3,Best / Loyal Customers
17116,706,1,389.78,2,Lost / At-Risk Customers
17117,289,1,116.2,2,Lost / At-Risk Customers
17118,318,1,157.02,2,Lost / At-Risk Customers
17119,30,2,533.95,0,Moderately Active / Potential Loyalists
17120,234,1,307.46,0,Moderately Active / Potential Loyalists
17121,667,1,314.74,2,Lost / At-Risk Customers
17122,2,4,570.5,0,Moderately Active / Potential Loyalists
17123,337,3,977.17,2,Lost / At-Risk Customers
17124,157,1,294.24,0,Moderately Active / Potential Loyalists
17125,51,1,230.5,0,Moderately Active / Potential Loyalists
17126,64,11,2003.53,3,Best / Loyal Customers
17127,445,5,1155.03,2,Lost / At-Risk Customers
17128,100,1,157.09,0,Moderately Active / Potential Loyalists
17129,521,1,31.85,2,Lost / At-Risk Customers
17130,683,1,-18.38,1,Churned / Problematic / Inactive
17131,48,5,2463.17,0,Moderately Active / Potential Loyalists
17132,453,2,1220.91,2,Lost / At-Risk Customers
17134,107,3,625.3,0,Moderately Active / Potential Loyalists
17135,17,11,1711.26,3,Best / Loyal Customers
17136,663,1,231.68,2,Lost / At-Risk Customers
17137,417,6,1099.81,2,Lost / At-Risk Customers
17140,189,1,454.12,0,Moderately Active / Potential Loyalists
17141,419,4,727.58,2,Lost / At-Risk Customers
17142,240,4,1275.25,0,Moderately Active / Potential Loyalists
17143,368,2,880.97,2,Lost / At-Risk Customers
17144,85,1,595.89,0,Moderately Active / Potential Loyalists
17145,466,7,3014.64,3,Best / Loyal Customers
17147,23,16,3069.15,3,Best / Loyal Customers
17148,52,1,124.88,0,Moderately Active / Potential Loyalists
17149,452,1,143.1,2,Lost / At-Risk Customers
17150,377,6,1357.95,3,Best / Loyal Customers
17152,195,5,1830.5,0,Moderately Active / Potential Loyalists
17153,25,1,213.78,0,Moderately Active / Potential Loyalists
17154,76,1,329.34,0,Moderately Active / Potential Loyalists
17155,18,7,892.46,3,Best / Loyal Customers
17156,367,2,572.07,2,Lost / At-Risk Customers
17158,152,6,1962.3,3,Best / Loyal Customers
17159,22,6,2095.44,3,Best / Loyal Customers
17161,445,1,856.01,2,Lost / At-Risk Customers
17162,29,11,1707.21,3,Best / Loyal Customers
17163,22,4,699.78,0,Moderately Active / Potential Loyalists
17164,33,8,2466.4,3,Best / Loyal Customers
17165,285,8,1783.63,3,Best / Loyal Customers
17166,197,3,189.49,0,Moderately Active / Potential Loyalists
17167,380,3,867.11,2,Lost / At-Risk Customers
17168,499,1,400.2,2,Lost / At-Risk Customers
17169,51,6,1129.88,0,Moderately Active / Potential Loyalists
17170,375,3,118.98,2,Lost / At-Risk Customers
17171,290,2,384.59,2,Lost / At-Risk Customers
17172,75,6,910.99,0,Moderately Active / Potential Loyalists
17173,0,8,3198.45,3,Best / Loyal Customers
17174,188,1,59.9,0,Moderately Active / Potential Loyalists
17175,4,5,1430.94,0,Moderately Active / Potential Loyalists
17176,202,3,902.32,0,Moderately Active / Potential Loyalists
17177,506,1,119.5,2,Lost / At-Risk Customers
17178,850,1,432.96,2,Lost / At-Risk Customers
17179,179,6,1507.26,3,Best / Loyal Customers
17180,6,14,2216.12,3,Best / Loyal Customers
17181,58,3,309.85,0,Moderately Active / Potential Loyalists
17182,423,2,321.3,2,Lost / At-Risk Customers
17183,23,8,3286.91,3,Best / Loyal Customers
17184,570,2,198.41,2,Lost / At-Risk Customers
17185,592,3,229.46,2,Lost / At-Risk Customers
17186,47,2,144.0,0,Moderately Active / Potential Loyalists
17187,227,2,467.71,0,Moderately Active / Potential Loyalists
17189,107,5,953.63,0,Moderately Active / Potential Loyalists
17190,0,8,1531.57,3,Best / Loyal Customers
17192,537,1,75.28,2,Lost / At-Risk Customers
17193,0,12,2254.6,3,Best / Loyal Customers
17194,37,3,812.5,0,Moderately Active / Potential Loyalists
17195,656,1,562.98,2,Lost / At-Risk Customers
17196,487,1,327.75,2,Lost / At-Risk Customers
17197,60,1,1013.01,0,Moderately Active / Potential Loyalists
17198,24,3,692.22,0,Moderately Active / Potential Loyalists
17199,553,1,135.04,2,Lost / At-Risk Customers
17200,388,4,356.71,2,Lost / At-Risk Customers
17201,54,5,1127.5,0,Moderately Active / Potential Loyalists
17202,421,1,160.65,2,Lost / At-Risk Customers
17205,54,3,999.35,0,Moderately Active / Potential Loyalists
17206,54,1,204.24,0,Moderately Active / Potential Loyalists
17207,653,1,292.62,2,Lost / At-Risk Customers
17208,455,1,111.15,2,Lost / At-Risk Customers
17209,650,3,595.7,2,Lost / At-Risk Customers
17210,364,1,251.72,2,Lost / At-Risk Customers
17212,254,3,794.41,0,Moderately Active / Potential Loyalists
17214,61,7,974.12,3,Best / Loyal Customers
17215,700,1,186.15,2,Lost / At-Risk Customers
17216,644,1,63.6,2,Lost / At-Risk Customers
17217,235,2,210.1,0,Moderately Active / Potential Loyalists
17219,121,2,259.13,0,Moderately Active / Potential Loyalists
17221,274,5,976.62,0,Moderately Active / Potential Loyalists
17222,214,6,1579.51,3,Best / Loyal Customers
17223,311,3,558.04,2,Lost / At-Risk Customers
17224,502,1,100.86,2,Lost / At-Risk Customers
17225,523,1,131.15,2,Lost / At-Risk Customers
17226,252,3,895.47,0,Moderately Active / Potential Loyalists
17227,19,12,1878.93,3,Best / Loyal Customers
17228,16,13,2820.03,3,Best / Loyal Customers
17229,143,2,318.76,0,Moderately Active / Potential Loyalists
17232,15,1,208.04,0,Moderately Active / Potential Loyalists
17233,243,3,560.86,0,Moderately Active / Potential Loyalists
17234,65,1,149.89,0,Moderately Active / Potential Loyalists
17235,26,8,1562.98,3,Best / Loyal Customers
17236,13,12,1929.26,3,Best / Loyal Customers
17237,12,4,994.13,0,Moderately Active / Potential Loyalists
17239,313,6,1174.15,0,Moderately Active / Potential Loyalists
17240,597,1,130.6,2,Lost / At-Risk Customers
17241,368,12,2736.64,3,Best / Loyal Customers
17242,4,5,2889.28,3,Best / Loyal Customers
17244,54,5,1826.04,0,Moderately Active / Potential Loyalists
17245,205,2,371.63,0,Moderately Active / Potential Loyalists
17246,399,2,38.92,2,Lost / At-Risk Customers
17247,16,1,280.09,0,Moderately Active / Potential Loyalists
17248,32,2,500.54,0,Moderately Active / Potential Loyalists
17249,518,1,68.03,2,Lost / At-Risk Customers
17250,262,1,162.65,2,Lost / At-Risk Customers
17251,363,4,790.28,2,Lost / At-Risk Customers
17252,117,2,348.91,0,Moderately Active / Potential Loyalists
17253,19,1,178.26,0,Moderately Active / Potential Loyalists
17254,16,2,367.35,0,Moderately Active / Potential Loyalists
17255,41,4,781.7,0,Moderately Active / Potential Loyalists
17256,108,5,498.93,0,Moderately Active / Potential Loyalists
17257,437,2,189.78,2,Lost / At-Risk Customers
17258,373,2,417.3,2,Lost / At-Risk Customers
17259,149,6,1452.39,3,Best / Loyal Customers
17260,412,1,120.95,2,Lost / At-Risk Customers
17261,510,1,221.59,2,Lost / At-Risk Customers
17262,53,11,2488.76,3,Best / Loyal Customers
17263,209,1,63.44,2,Lost / At-Risk Customers
17264,395,1,268.28,2,Lost / At-Risk Customers
17265,4,2,550.01,0,Moderately Active / Potential Loyalists
17266,148,3,318.2,0,Moderately Active / Potential Loyalists
17267,246,2,317.2,0,Moderately Active / Potential Loyalists
17268,3,11,1733.89,3,Best / Loyal Customers
17269,386,1,491.81,2,Lost / At-Risk Customers
17270,470,2,601.45,2,Lost / At-Risk Customers
17272,43,5,2144.53,0,Moderately Active / Potential Loyalists
17273,395,1,141.12,2,Lost / At-Risk Customers
17274,243,2,573.22,0,Moderately Active / Potential Loyalists
17275,384,1,114.1,2,Lost / At-Risk Customers
17276,578,2,445.44,2,Lost / At-Risk Customers
17277,228,2,1065.35,0,Moderately Active / Potential Loyalists
17278,6,2,271.24,0,Moderately Active / Potential Loyalists
17279,58,1,187.83,0,Moderately Active / Potential Loyalists
17280,439,1,118.86,2,Lost / At-Risk Customers
17281,375,6,797.85,2,Lost / At-Risk Customers
17282,174,5,2308.54,0,Moderately Active / Potential Loyalists
17283,379,1,188.46,2,Lost / At-Risk Customers
17284,32,11,2323.12,3,Best / Loyal Customers
17285,629,2,407.94,2,Lost / At-Risk Customers
17286,22,3,389.18,0,Moderately Active / Potential Loyalists
17288,10,11,2468.43,3,Best / Loyal Customers
17289,4,11,2032.3,3,Best / Loyal Customers
17290,17,7,1323.78,3,Best / Loyal Customers
17291,252,1,550.8,0,Moderately Active / Potential Loyalists
17292,461,2,271.75,2,Lost / At-Risk Customers
17294,495,2,467.79,2,Lost / At-Risk Customers
17295,29,3,547.0,0,Moderately Active / Potential Loyalists
17296,819,1,338.13,2,Lost / At-Risk Customers
17297,18,1,128.18,0,Moderately Active / Potential Loyalists
17298,102,6,949.22,0,Moderately Active / Potential Loyalists
17299,12,6,993.23,0,Moderately Active / Potential Loyalists
17300,391,2,393.64,2,Lost / At-Risk Customers
17301,22,2,294.39,0,Moderately Active / Potential Loyalists
17302,15,6,1119.93,0,Moderately Active / Potential Loyalists
17303,362,1,250.04,2,Lost / At-Risk Customers
17304,535,1,111.5,2,Lost / At-Risk Customers
17305,706,1,2135.46,2,Lost / At-Risk Customers
17307,395,15,3378.31,3,Best / Loyal Customers
17309,215,3,320.39,0,Moderately Active / Potential Loyalists
17310,388,2,1025.1,2,Lost / At-Risk Customers
17311,79,7,3490.66,3,Best / Loyal Customers
17312,139,3,644.3,0,Moderately Active / Potential Loyalists
17313,18,2,2288.13,0,Moderately Active / Potential Loyalists
17316,421,1,124.45,2,Lost / At-Risk Customers
17317,31,5,2524.02,0,Moderately Active / Potential Loyalists
17318,726,1,157.33,2,Lost / At-Risk Customers
17319,495,1,29.1,2,Lost / At-Risk Customers
17320,101,6,2444.85,3,Best / Loyal Customers
17321,275,6,1665.21,3,Best / Loyal Customers
17322,377,7,900.64,3,Best / Loyal Customers
17323,16,14,1538.96,3,Best / Loyal Customers
17324,9,13,2018.07,3,Best / Loyal Customers
17325,251,3,609.57,0,Moderately Active / Potential Loyalists
17326,409,2,312.35,2,Lost / At-Risk Customers
17327,410,2,152.35,2,Lost / At-Risk Customers
17328,617,1,104.7,2,Lost / At-Risk Customers
17329,15,5,998.53,0,Moderately Active / Potential Loyalists
17330,23,4,423.8,0,Moderately Active / Potential Loyalists
17331,124,1,175.2,0,Moderately Active / Potential Loyalists
17332,461,5,838.27,2,Lost / At-Risk Customers
17333,86,1,494.25,0,Moderately Active / Potential Loyalists
17334,38,4,634.73,0,Moderately Active / Potential Loyalists
17335,384,2,497.04,2,Lost / At-Risk Customers
17336,473,1,81.12,2,Lost / At-Risk Customers
17337,5,7,1897.51,3,Best / Loyal Customers
17339,184,4,243.36,0,Moderately Active / Potential Loyalists
17341,186,5,1272.21,0,Moderately Active / Potential Loyalists
17342,375,7,1155.84,3,Best / Loyal Customers
17343,356,6,1259.94,3,Best / Loyal Customers
17344,47,3,443.86,0,Moderately Active / Potential Loyalists
17345,16,12,1466.33,3,Best / Loyal Customers
17347,87,1,228.96,0,Moderately Active / Potential Loyalists
17348,15,9,2442.29,3,Best / Loyal Customers
17349,180,5,772.41,0,Moderately Active / Potential Loyalists
17350,46,8,1863.82,3,Best / Loyal Customers
17351,37,12,1988.23,3,Best / Loyal Customers
17352,374,1,36.25,2,Lost / At-Risk Customers
17353,125,7,3155.55,3,Best / Loyal Customers
17354,51,4,3133.96,0,Moderately Active / Potential Loyalists
17355,387,1,273.31,2,Lost / At-Risk Customers
17356,342,5,946.47,2,Lost / At-Risk Customers
17357,25,2,384.39,0,Moderately Active / Potential Loyalists
17358,99,5,861.01,0,Moderately Active / Potential Loyalists
17359,12,2,284.46,0,Moderately Active / Potential Loyalists
17360,18,7,1170.56,3,Best / Loyal Customers
17361,50,5,871.79,0,Moderately Active / Potential Loyalists
17362,240,8,1010.54,3,Best / Loyal Customers
17363,455,3,920.46,2,Lost / At-Risk Customers
17366,364,3,1075.59,2,Lost / At-Risk Customers
17367,239,1,167.55,2,Lost / At-Risk Customers
17368,24,16,2145.39,3,Best / Loyal Customers
17369,427,1,979.2,2,Lost / At-Risk Customers
17370,73,4,446.18,0,Moderately Active / Potential Loyalists
17371,18,6,655.37,0,Moderately Active / Potential Loyalists
17373,41,7,1167.5,3,Best / Loyal Customers
17374,219,4,711.21,0,Moderately Active / Potential Loyalists
17375,200,5,632.95,0,Moderately Active / Potential Loyalists
17376,71,4,453.64,0,Moderately Active / Potential Loyalists
17378,375,2,0.0,1,Churned / Problematic / Inactive
17379,12,1,389.72,0,Moderately Active / Potential Loyalists
17380,501,4,643.75,2,Lost / At-Risk Customers
17382,214,8,902.28,3,Best / Loyal Customers
17383,366,1,110.7,2,Lost / At-Risk Customers
17384,20,3,507.55,0,Moderately Active / Potential Loyalists
17385,15,1,256.11,0,Moderately Active / Potential Loyalists
17386,114,7,2812.77,3,Best / Loyal Customers
17387,20,2,746.81,0,Moderately Active / Potential Loyalists
17388,5,11,2675.37,3,Best / Loyal Customers
17390,421,1,149.3,2,Lost / At-Risk Customers
17391,164,2,508.8,0,Moderately Active / Potential Loyalists
17392,191,3,585.92,0,Moderately Active / Potential Loyalists
17393,411,2,381.15,2,Lost / At-Risk Customers
17394,249,1,203.87,2,Lost / At-Risk Customers
17395,509,1,97.5,2,Lost / At-Risk Customers
17397,23,3,1198.28,0,Moderately Active / Potential Loyalists
17398,115,3,653.38,0,Moderately Active / Potential Loyalists
17401,542,1,114.85,2,Lost / At-Risk Customers
17403,274,2,382.87,0,Moderately Active / Potential Loyalists
17405,3,4,818.82,0,Moderately Active / Potential Loyalists
17407,412,1,552.9,2,Lost / At-Risk Customers
17408,164,4,164.89,0,Moderately Active / Potential Loyalists
17410,0,5,1214.72,0,Moderately Active / Potential Loyalists
17411,13,9,1316.53,3,Best / Loyal Customers
17413,405,2,560.14,2,Lost / At-Risk Customers
17414,44,6,2249.52,3,Best / Loyal Customers
17415,80,1,507.84,0,Moderately Active / Potential Loyalists
17417,460,1,164.18,2,Lost / At-Risk Customers
17418,43,3,670.06,0,Moderately Active / Potential Loyalists
17420,51,8,943.68,3,Best / Loyal Customers
17421,387,3,1059.41,2,Lost / At-Risk Customers
17423,46,5,1084.17,0,Moderately Active / Potential Loyalists
17424,518,1,-176.96,1,Churned / Problematic / Inactive
17425,20,2,759.17,0,Moderately Active / Potential Loyalists
17427,72,1,100.8,0,Moderately Active / Potential Loyalists
17429,32,7,1342.16,3,Best / Loyal Customers
17430,152,4,622.57,0,Moderately Active / Potential Loyalists
17431,314,1,403.3,2,Lost / At-Risk Customers
17432,19,9,1728.99,3,Best / Loyal Customers
17433,1,2,569.96,0,Moderately Active / Potential Loyalists
17434,10,8,2012.08,3,Best / Loyal Customers
17435,412,1,331.35,2,Lost / At-Risk Customers
17436,227,6,427.41,0,Moderately Active / Potential Loyalists
17437,530,1,369.68,2,Lost / At-Risk Customers
17438,189,6,1412.62,3,Best / Loyal Customers
17439,656,1,325.74,2,Lost / At-Risk Customers
17440,148,6,314.26,0,Moderately Active / Potential Loyalists
17441,881,1,293.35,2,Lost / At-Risk Customers
17443,249,1,534.24,0,Moderately Active / Potential Loyalists
17444,33,3,2940.04,0,Moderately Active / Potential Loyalists
17445,631,1,-506.51,1,Churned / Problematic / Inactive
17446,177,2,120.9,0,Moderately Active / Potential Loyalists
17447,41,2,541.53,0,Moderately Active / Potential Loyalists
17451,10,9,1354.77,3,Best / Loyal Customers
17452,604,1,-227.28,1,Churned / Problematic / Inactive
17453,18,2,486.72,0,Moderately Active / Potential Loyalists
17454,193,11,1532.64,3,Best / Loyal Customers
17455,204,1,131.7,0,Moderately Active / Potential Loyalists
17456,454,2,975.56,2,Lost / At-Risk Customers
17458,16,2,529.58,0,Moderately Active / Potential Loyalists
17459,44,2,657.3,0,Moderately Active / Potential Loyalists
17461,23,3,735.82,0,Moderately Active / Potential Loyalists
17462,52,3,662.94,0,Moderately Active / Potential Loyalists
17463,17,9,2515.26,3,Best / Loyal Customers
17464,247,4,816.54,0,Moderately Active / Potential Loyalists
17465,426,9,2533.64,3,Best / Loyal Customers
17466,11,2,763.28,0,Moderately Active / Potential Loyalists
17467,455,1,102.6,2,Lost / At-Risk Customers
17468,11,3,194.8,0,Moderately Active / Potential Loyalists
17470,45,11,2626.47,3,Best / Loyal Customers
17471,475,1,321.65,2,Lost / At-Risk Customers
17472,289,4,922.35,0,Moderately Active / Potential Loyalists
17473,409,3,592.15,2,Lost / At-Risk Customers
17474,600,1,1047.0,2,Lost / At-Risk Customers
17475,80,1,194.37,0,Moderately Active / Potential Loyalists
17476,394,4,446.51,2,Lost / At-Risk Customers
17477,525,5,1079.0,2,Lost / At-Risk Customers
17478,409,2,1272.8,2,Lost / At-Risk Customers
17479,633,1,389.26,2,Lost / At-Risk Customers
17480,74,3,876.92,0,Moderately Active / Potential Loyalists
17481,16,4,1076.94,0,Moderately Active / Potential Loyalists
17482,431,2,775.64,2,Lost / At-Risk Customers
17483,95,4,591.73,0,Moderately Active / Potential Loyalists
17484,370,2,209.57,2,Lost / At-Risk Customers
17486,262,1,396.87,0,Moderately Active / Potential Loyalists
17487,758,1,160.55,2,Lost / At-Risk Customers
17488,494,1,336.5,2,Lost / At-Risk Customers
17489,0,2,376.64,0,Moderately Active / Potential Loyalists
17490,74,8,1937.52,3,Best / Loyal Customers
17492,220,3,1122.42,0,Moderately Active / Potential Loyalists
17493,386,1,100.91,2,Lost / At-Risk Customers
17494,502,1,54.7,2,Lost / At-Risk Customers
17495,301,4,759.07,0,Moderately Active / Potential Loyalists
17496,359,5,1385.89,2,Lost / At-Risk Customers
17497,391,2,287.25,2,Lost / At-Risk Customers
17498,76,1,272.22,0,Moderately Active / Potential Loyalists
17499,290,3,1296.84,0,Moderately Active / Potential Loyalists
17500,18,3,1138.0,0,Moderately Active / Potential Loyalists
17501,280,2,288.6,2,Lost / At-Risk Customers
17502,10,4,689.1,0,Moderately Active / Potential Loyalists
17503,333,1,340.43,2,Lost / At-Risk Customers
17505,206,5,2435.48,0,Moderately Active / Potential Loyalists
17506,71,2,294.29,0,Moderately Active / Potential Loyalists
17507,262,2,605.58,0,Moderately Active / Potential Loyalists
17510,25,2,514.56,0,Moderately Active / Potential Loyalists
17513,73,3,1158.8,0,Moderately Active / Potential Loyalists
17514,277,2,522.0,0,Moderately Active / Potential Loyalists
17515,121,9,1602.51,3,Best / Loyal Customers
17516,2,6,947.5,0,Moderately Active / Potential Loyalists
17517,252,1,153.94,2,Lost / At-Risk Customers
17518,426,2,329.42,2,Lost / At-Risk Customers
17520,54,1,546.81,0,Moderately Active / Potential Loyalists
17521,25,6,1276.81,3,Best / Loyal Customers
17522,95,4,912.25,0,Moderately Active / Potential Loyalists
17523,12,4,652.74,0,Moderately Active / Potential Loyalists
17524,362,4,508.9,2,Lost / At-Risk Customers
17525,360,3,1161.9,2,Lost / At-Risk Customers
17526,205,14,3142.84,3,Best / Loyal Customers
17527,54,6,888.86,0,Moderately Active / Potential Loyalists
17528,0,9,3358.0,3,Best / Loyal Customers
17529,404,2,1240.25,2,Lost / At-Risk Customers
17530,17,12,2575.71,3,Best / Loyal Customers
17531,32,9,1191.22,3,Best / Loyal Customers
17532,386,1,65.34,2,Lost / At-Risk Customers
17533,699,1,34.8,2,Lost / At-Risk Customers
17534,54,5,1668.83,0,Moderately Active / Potential Loyalists
17535,251,1,164.4,2,Lost / At-Risk Customers
17536,178,3,364.83,0,Moderately Active / Potential Loyalists
17537,60,2,887.67,0,Moderately Active / Potential Loyalists
17538,26,1,98.42,0,Moderately Active / Potential Loyalists
17539,435,7,997.34,2,Lost / At-Risk Customers
17540,25,7,1582.1,3,Best / Loyal Customers
17541,510,1,119.86,2,Lost / At-Risk Customers
17542,270,3,340.85,0,Moderately Active / Potential Loyalists
17543,491,1,120.05,2,Lost / At-Risk Customers
17544,391,3,944.82,2,Lost / At-Risk Customers
17545,44,6,1409.86,3,Best / Loyal Customers
17546,399,1,-648.05,1,Churned / Problematic / Inactive
17547,373,4,692.35,2,Lost / At-Risk Customers
17548,188,6,486.48,0,Moderately Active / Potential Loyalists
17549,24,2,148.86,0,Moderately Active / Potential Loyalists
17550,67,10,2165.54,3,Best / Loyal Customers
17551,360,1,290.34,2,Lost / At-Risk Customers
17552,43,16,2740.68,3,Best / Loyal Customers
17554,17,4,1714.15,0,Moderately Active / Potential Loyalists
17555,20,5,1045.74,0,Moderately Active / Potential Loyalists
17556,206,2,300.67,0,Moderately Active / Potential Loyalists
17557,15,4,575.46,0,Moderately Active / Potential Loyalists
17558,394,1,259.17,2,Lost / At-Risk Customers
17559,513,1,167.62,2,Lost / At-Risk Customers
17560,156,8,1895.8,3,Best / Loyal Customers
17561,20,4,703.02,0,Moderately Active / Potential Loyalists
17562,15,8,1107.38,3,Best / Loyal Customers
17563,431,5,309.28,2,Lost / At-Risk Customers
17564,25,3,454.01,0,Moderately Active / Potential Loyalists
17565,673,1,131.83,2,Lost / At-Risk Customers
17566,26,2,869.77,0,Moderately Active / Potential Loyalists
17568,634,1,374.45,2,Lost / At-Risk Customers
17569,39,1,344.14,0,Moderately Active / Potential Loyalists
17570,382,2,0.0,1,Churned / Problematic / Inactive
17571,51,5,1630.91,0,Moderately Active / Potential Loyalists
17572,72,10,652.21,3,Best / Loyal Customers
17573,60,4,362.9,0,Moderately Active / Potential Loyalists
17574,36,1,185.65,0,Moderately Active / Potential Loyalists
17575,434,1,171.7,2,Lost / At-Risk Customers
17577,464,2,348.75,2,Lost / At-Risk Customers
17578,219,10,1003.73,3,Best / Loyal Customers
17579,32,4,566.54,0,Moderately Active / Potential Loyalists
17580,313,5,541.02,0,Moderately Active / Potential Loyalists
17582,237,6,1429.95,3,Best / Loyal Customers
17583,561,1,135.95,2,Lost / At-Risk Customers
17585,110,7,2064.71,3,Best / Loyal Customers
17586,620,1,167.4,2,Lost / At-Risk Customers
17587,629,1,176.71,2,Lost / At-Risk Customers
17588,101,9,2901.65,3,Best / Loyal Customers
17590,18,2,1147.09,0,Moderately Active / Potential Loyalists
17591,74,9,2328.37,3,Best / Loyal Customers
17594,86,4,2497.88,0,Moderately Active / Potential Loyalists
17595,13,2,386.69,0,Moderately Active / Potential Loyalists
17597,66,7,3425.29,3,Best / Loyal Customers
17598,382,1,409.98,2,Lost / At-Risk Customers
17599,471,3,44.55,2,Lost / At-Risk Customers
17600,18,1,161.67,0,Moderately Active / Potential Loyalists
17601,240,2,413.08,0,Moderately Active / Potential Loyalists
17603,51,11,114.91,3,Best / Loyal Customers
17604,188,6,942.38,0,Moderately Active / Potential Loyalists
17605,591,1,160.75,2,Lost / At-Risk Customers
17607,377,1,333.81,2,Lost / At-Risk Customers
17608,182,4,488.06,0,Moderately Active / Potential Loyalists
17609,41,14,1752.55,3,Best / Loyal Customers
17610,431,8,1410.29,3,Best / Loyal Customers
17614,58,1,386.32,0,Moderately Active / Potential Loyalists
17615,204,7,714.3,3,Best / Loyal Customers
17616,174,4,734.4,0,Moderately Active / Potential Loyalists
17617,559,2,227.14,2,Lost / At-Risk Customers
17619,313,1,214.37,2,Lost / At-Risk Customers
17620,30,1,81.44,0,Moderately Active / Potential Loyalists
17621,22,8,3029.32,3,Best / Loyal Customers
17622,597,3,1125.17,2,Lost / At-Risk Customers
17623,152,7,2365.77,3,Best / Loyal Customers
17624,15,4,1568.63,0,Moderately Active / Potential Loyalists
17626,603,1,254.0,2,Lost / At-Risk Customers
17627,479,2,285.11,2,Lost / At-Risk Customers
17628,82,1,75.75,0,Moderately Active / Potential Loyalists
17629,19,11,2425.52,3,Best / Loyal Customers
17630,170,2,503.6,0,Moderately Active / Potential Loyalists
17631,138,6,886.66,0,Moderately Active / Potential Loyalists
17632,718,2,-12.7,1,Churned / Problematic / Inactive
17633,32,9,1974.89,3,Best / Loyal Customers
17634,35,9,2358.59,3,Best / Loyal Customers
17635,395,4,1256.83,2,Lost / At-Risk Customers
17636,20,2,265.93,0,Moderately Active / Potential Loyalists
17637,116,2,547.06,0,Moderately Active / Potential Loyalists
17638,675,2,842.4,2,Lost / At-Risk Customers
17639,129,6,615.17,0,Moderately Active / Potential Loyalists
17640,87,8,3107.59,3,Best / Loyal Customers
17642,2,5,1824.49,0,Moderately Active / Potential Loyalists
17643,506,2,439.7,2,Lost / At-Risk Customers
17645,758,1,-9.9,1,Churned / Problematic / Inactive
17647,214,3,331.66,0,Moderately Active / Potential Loyalists
17648,61,6,2208.42,3,Best / Loyal Customers
17649,135,5,1542.44,0,Moderately Active / Potential Loyalists
17650,22,1,166.08,0,Moderately Active / Potential Loyalists
17653,32,5,1175.88,0,Moderately Active / Potential Loyalists
17654,160,1,117.55,0,Moderately Active / Potential Loyalists
17655,11,10,2909.18,3,Best / Loyal Customers
17656,1,5,1674.69,0,Moderately Active / Potential Loyalists
17657,579,1,126.0,2,Lost / At-Risk Customers
